career_cluster,sub_cluster,code,occupation,url
Advanced Manufacturing,Engineering,17-2011.00,Aerospace Engineers,https://www.onetonline.org/link/summary/17-2011.00
Advanced Manufacturing,Engineering,19-1021.00,Biochemists and Biophysicists,https://www.onetonline.org/link/summary/19-1021.00
Advanced Manufacturing,Engineering,17-2031.00,Bioengineers and Biomedical Engineers,https://www.onetonline.org/link/summary/17-2031.00
Advanced Manufacturing,Engineering,19-2031.00,Chemists,https://www.onetonline.org/link/summary/19-2031.00
Advanced Manufacturing,Engineering,17-2112.01,Human Factors Engineers and Ergonomists,https://www.onetonline.org/link/summary/17-2112.01
Advanced Manufacturing,Engineering,17-2112.00,Industrial Engineers,https://www.onetonline.org/link/summary/17-2112.00
Advanced Manufacturing,Engineering,17-2112.03,Manufacturing Engineers,https://www.onetonline.org/link/summary/17-2112.03
Advanced Manufacturing,Engineering,19-2032.00,Materials Scientists,https://www.onetonline.org/link/summary/19-2032.00
Advanced Manufacturing,Engineering,49-9063.00,Musical Instrument Repairers and Tuners,https://www.onetonline.org/link/summary/49-9063.00
Advanced Manufacturing,Engineering,19-4051.02,Nuclear Monitoring Technicians,https://www.onetonline.org/link/summary/19-4051.02
Advanced Manufacturing,Engineering,51-2061.00,Timing Device Assemblers and Adjusters,https://www.onetonline.org/link/summary/51-2061.00
Advanced Manufacturing,Engineering,17-2112.02,Validation Engineers,https://www.onetonline.org/link/summary/17-2112.02
Advanced Manufacturing,Engineering,49-9064.00,Watch and Clock Repairers,https://www.onetonline.org/link/summary/49-9064.00
Advanced Manufacturing,Engineering; Production & Automation,17-2141.02,Automotive Engineers,https://www.onetonline.org/link/summary/17-2141.02
Advanced Manufacturing,Engineering; Production & Automation,51-8091.00,Chemical Plant and System Operators,https://www.onetonline.org/link/summary/51-8091.00
Advanced Manufacturing,Engineering; Production & Automation,19-4031.00,Chemical Technicians,https://www.onetonline.org/link/summary/19-4031.00
Advanced Manufacturing,Engineering; Production & Automation,17-3019.00,"Drafters, All Other",https://www.onetonline.org/link/summary/17-3019.00
Advanced Manufacturing,Engineering; Production & Automation,17-2071.00,Electrical Engineers,https://www.onetonline.org/link/summary/17-2071.00
Advanced Manufacturing,Engineering; Production & Automation,17-2141.01,Fuel Cell Engineers,https://www.onetonline.org/link/summary/17-2141.01
Advanced Manufacturing,Engineering; Production & Automation,51-9071.00,Jewelers and Precious Stone and Metal Workers,https://www.onetonline.org/link/summary/51-9071.00
Advanced Manufacturing,Engineering; Production & Automation,17-3013.00,Mechanical Drafters,https://www.onetonline.org/link/summary/17-3013.00
Advanced Manufacturing,Engineering; Production & Automation,17-2141.00,Mechanical Engineers,https://www.onetonline.org/link/summary/17-2141.00
Advanced Manufacturing,Engineering; Production & Automation,17-2199.05,Mechatronics Engineers,https://www.onetonline.org/link/summary/17-2199.05
Advanced Manufacturing,Engineering; Production & Automation,17-2199.06,Microsystems Engineers,https://www.onetonline.org/link/summary/17-2199.06
Advanced Manufacturing,Engineering; Production & Automation,17-2199.09,Nanosystems Engineers,https://www.onetonline.org/link/summary/17-2199.09
Advanced Manufacturing,Engineering; Production & Automation,17-3026.01,Nanotechnology Engineering Technologists and Technicians,https://www.onetonline.org/link/summary/17-3026.01
Advanced Manufacturing,Engineering; Production & Automation,17-2199.07,Photonics Engineers,https://www.onetonline.org/link/summary/17-2199.07
Advanced Manufacturing,Engineering; Production & Automation,49-9069.00,"Precision Instrument and Equipment Repairers, All Other",https://www.onetonline.org/link/summary/49-9069.00
Advanced Manufacturing,Engineering; Production & Automation,17-2199.08,Robotics Engineers,https://www.onetonline.org/link/summary/17-2199.08
Advanced Manufacturing,Engineering; Production & Automation,51-2041.00,Structural Metal Fabricators and Fitters,https://www.onetonline.org/link/summary/51-2041.00
Advanced Manufacturing,Industrial Machinery,53-7011.00,Conveyor Operators and Tenders,https://www.onetonline.org/link/summary/53-7011.00
Advanced Manufacturing,Industrial Machinery,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4031.00
Advanced Manufacturing,Industrial Machinery,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4032.00
Advanced Manufacturing,Industrial Machinery,51-2031.00,Engine and Other Machine Assemblers,https://www.onetonline.org/link/summary/51-2031.00
Advanced Manufacturing,Industrial Machinery,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4021.00
Advanced Manufacturing,Industrial Machinery,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4022.00
Advanced Manufacturing,Industrial Machinery,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4033.00
Advanced Manufacturing,Industrial Machinery,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4034.00
Advanced Manufacturing,Industrial Machinery,53-7063.00,Machine Feeders and Offbearers,https://www.onetonline.org/link/summary/53-7063.00
Advanced Manufacturing,Industrial Machinery,49-9062.00,Medical Equipment Repairers,https://www.onetonline.org/link/summary/49-9062.00
Advanced Manufacturing,Industrial Machinery,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4035.00
Advanced Manufacturing,Industrial Machinery,51-9151.00,Photographic Process Workers and Processing Machine Operators,https://www.onetonline.org/link/summary/51-9151.00
Advanced Manufacturing,Industrial Machinery,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4023.00
Advanced Manufacturing,Industrial Machinery,51-8021.00,Stationary Engineers and Boiler Operators,https://www.onetonline.org/link/summary/51-8021.00
Advanced Manufacturing,Industrial Machinery; Production & Automation,51-4041.00,Machinists,https://www.onetonline.org/link/summary/51-4041.00
Advanced Manufacturing,Industrial Machinery; Production & Automation; Robotics,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,https://www.onetonline.org/link/summary/17-3024.00
Advanced Manufacturing,Industrial Machinery; Production & Automation; Robotics,17-3024.01,Robotics Technicians,https://www.onetonline.org/link/summary/17-3024.01
Advanced Manufacturing,Production & Automation,51-9191.00,Adhesive Bonding Machine Operators and Tenders,https://www.onetonline.org/link/summary/51-9191.00
Advanced Manufacturing,Production & Automation,51-2099.00,"Assemblers and Fabricators, All Other",https://www.onetonline.org/link/summary/51-2099.00
Advanced Manufacturing,Production & Automation,51-9011.00,Chemical Equipment Operators and Tenders,https://www.onetonline.org/link/summary/51-9011.00
Advanced Manufacturing,Production & Automation,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",https://www.onetonline.org/link/summary/51-9192.00
Advanced Manufacturing,Production & Automation,51-9161.00,Computer Numerically Controlled Tool Operators,https://www.onetonline.org/link/summary/51-9161.00
Advanced Manufacturing,Production & Automation,51-9162.00,Computer Numerically Controlled Tool Programmers,https://www.onetonline.org/link/summary/51-9162.00
Advanced Manufacturing,Production & Automation,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,https://www.onetonline.org/link/summary/51-9193.00
Advanced Manufacturing,Production & Automation,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",https://www.onetonline.org/link/summary/51-9021.00
Advanced Manufacturing,Production & Automation,51-9031.00,"Cutters and Trimmers, Hand",https://www.onetonline.org/link/summary/51-9031.00
Advanced Manufacturing,Production & Automation,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",https://www.onetonline.org/link/summary/51-9032.00
Advanced Manufacturing,Production & Automation,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",https://www.onetonline.org/link/summary/51-6091.00
Advanced Manufacturing,Production & Automation,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",https://www.onetonline.org/link/summary/51-9041.00
Advanced Manufacturing,Production & Automation,51-2051.00,Fiberglass Laminators and Fabricators,https://www.onetonline.org/link/summary/51-2051.00
Advanced Manufacturing,Production & Automation,51-1011.00,First-Line Supervisors of Production and Operating Workers,https://www.onetonline.org/link/summary/51-1011.00
Advanced Manufacturing,Production & Automation,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",https://www.onetonline.org/link/summary/51-3091.00
Advanced Manufacturing,Production & Automation,51-3092.00,Food Batchmakers,https://www.onetonline.org/link/summary/51-3092.00
Advanced Manufacturing,Production & Automation,51-3093.00,Food Cooking Machine Operators and Tenders,https://www.onetonline.org/link/summary/51-3093.00
Advanced Manufacturing,Production & Automation,51-4071.00,Foundry Mold and Coremakers,https://www.onetonline.org/link/summary/51-4071.00
Advanced Manufacturing,Production & Automation,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",https://www.onetonline.org/link/summary/51-9051.00
Advanced Manufacturing,Production & Automation,51-9071.06,Gem and Diamond Workers,https://www.onetonline.org/link/summary/51-9071.06
Advanced Manufacturing,Production & Automation,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",https://www.onetonline.org/link/summary/51-9195.04
Advanced Manufacturing,Production & Automation,51-9022.00,"Grinding and Polishing Workers, Hand",https://www.onetonline.org/link/summary/51-9022.00
Advanced Manufacturing,Production & Automation,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4191.00
Advanced Manufacturing,Production & Automation,51-9198.00,Helpers--Production Workers,https://www.onetonline.org/link/summary/51-9198.00
Advanced Manufacturing,Production & Automation,51-6011.00,Laundry and Dry-Cleaning Workers,https://www.onetonline.org/link/summary/51-6011.00
Advanced Manufacturing,Production & Automation,51-4192.00,"Layout Workers, Metal and Plastic",https://www.onetonline.org/link/summary/51-4192.00
Advanced Manufacturing,Production & Automation,49-9095.00,Manufactured Building and Mobile Home Installers,https://www.onetonline.org/link/summary/49-9095.00
Advanced Manufacturing,Production & Automation,51-4199.00,"Metal Workers and Plastic Workers, All Other",https://www.onetonline.org/link/summary/51-4199.00
Advanced Manufacturing,Production & Automation,51-4051.00,Metal-Refining Furnace Operators and Tenders,https://www.onetonline.org/link/summary/51-4051.00
Advanced Manufacturing,Production & Automation,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",https://www.onetonline.org/link/summary/51-9023.00
Advanced Manufacturing,Production & Automation,51-4061.00,"Model Makers, Metal and Plastic",https://www.onetonline.org/link/summary/51-4061.00
Advanced Manufacturing,Production & Automation,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",https://www.onetonline.org/link/summary/51-9195.00
Advanced Manufacturing,Production & Automation,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4072.00
Advanced Manufacturing,Production & Automation,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4081.00
Advanced Manufacturing,Production & Automation,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",https://www.onetonline.org/link/summary/51-9196.00
Advanced Manufacturing,Production & Automation,51-4062.00,"Patternmakers, Metal and Plastic",https://www.onetonline.org/link/summary/51-4062.00
Advanced Manufacturing,Production & Automation,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",https://www.onetonline.org/link/summary/51-4193.00
Advanced Manufacturing,Production & Automation,51-9195.05,"Potters, Manufacturing",https://www.onetonline.org/link/summary/51-9195.05
Advanced Manufacturing,Production & Automation,51-4052.00,"Pourers and Casters, Metal",https://www.onetonline.org/link/summary/51-4052.00
Advanced Manufacturing,Production & Automation,51-6021.00,"Pressers, Textile, Garment, and Related Materials",https://www.onetonline.org/link/summary/51-6021.00
Advanced Manufacturing,Production & Automation,51-5113.00,Print Binding and Finishing Workers,https://www.onetonline.org/link/summary/51-5113.00
Advanced Manufacturing,Production & Automation,51-9199.00,"Production Workers, All Other",https://www.onetonline.org/link/summary/51-9199.00
Advanced Manufacturing,Production & Automation,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",https://www.onetonline.org/link/summary/51-7041.00
Advanced Manufacturing,Production & Automation,51-9141.00,Semiconductor Processing Technicians,https://www.onetonline.org/link/summary/51-9141.00
Advanced Manufacturing,Production & Automation,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",https://www.onetonline.org/link/summary/51-9012.00
Advanced Manufacturing,Production & Automation,51-6031.00,Sewing Machine Operators,https://www.onetonline.org/link/summary/51-6031.00
Advanced Manufacturing,Production & Automation,51-6041.00,Shoe and Leather Workers and Repairers,https://www.onetonline.org/link/summary/51-6041.00
Advanced Manufacturing,Production & Automation,51-6042.00,Shoe Machine Operators and Tenders,https://www.onetonline.org/link/summary/51-6042.00
Advanced Manufacturing,Production & Automation,51-9195.03,"Stone Cutters and Carvers, Manufacturing",https://www.onetonline.org/link/summary/51-9195.03
Advanced Manufacturing,Production & Automation,51-2092.00,Team Assemblers,https://www.onetonline.org/link/summary/51-2092.00
Advanced Manufacturing,Production & Automation,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,https://www.onetonline.org/link/summary/51-6061.00
Advanced Manufacturing,Production & Automation,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",https://www.onetonline.org/link/summary/51-6062.00
Advanced Manufacturing,Production & Automation,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",https://www.onetonline.org/link/summary/51-6063.00
Advanced Manufacturing,Production & Automation,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",https://www.onetonline.org/link/summary/51-6064.00
Advanced Manufacturing,Production & Automation,51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",https://www.onetonline.org/link/summary/51-6099.00
Advanced Manufacturing,Production & Automation,51-9197.00,Tire Builders,https://www.onetonline.org/link/summary/51-9197.00
Advanced Manufacturing,Production & Automation,51-4194.00,"Tool Grinders, Filers, and Sharpeners",https://www.onetonline.org/link/summary/51-4194.00
Advanced Manufacturing,Production & Automation,51-6093.00,Upholsterers,https://www.onetonline.org/link/summary/51-6093.00
Advanced Manufacturing,Production & Automation,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",https://www.onetonline.org/link/summary/51-7042.00
Advanced Manufacturing,Production & Automation; Safety & Quality Assurance,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",https://www.onetonline.org/link/summary/51-9061.00
Advanced Manufacturing,Production & Automation; Safety & Quality Assurance,19-4099.01,Quality Control Analysts,https://www.onetonline.org/link/summary/19-4099.01
Advanced Manufacturing,Safety & Quality Assurance,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",https://www.onetonline.org/link/summary/43-5111.00
Advanced Manufacturing; Construction,Engineering; Industrial Machinery; Equipment Operation & Maintenance; Skilled Trades,49-9099.01,Geothermal Technicians,https://www.onetonline.org/link/summary/49-9099.01
Advanced Manufacturing; Construction,Engineering; Industrial Machinery; Equipment Operation & Maintenance; Skilled Trades,49-9099.00,"Installation, Maintenance, and Repair Workers, All Other",https://www.onetonline.org/link/summary/49-9099.00
Advanced Manufacturing; Construction,Engineering; Robotics; Architecture & Civil Engineering,17-3012.00,Electrical and Electronics Drafters,https://www.onetonline.org/link/summary/17-3012.00
Advanced Manufacturing; Construction,Industrial Machinery; Equipment Operation & Maintenance,53-7021.00,Crane and Tower Operators,https://www.onetonline.org/link/summary/53-7021.00
Advanced Manufacturing; Construction,Industrial Machinery; Equipment Operation & Maintenance,53-7031.00,Dredge Operators,https://www.onetonline.org/link/summary/53-7031.00
Advanced Manufacturing; Construction,Industrial Machinery; Equipment Operation & Maintenance,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",https://www.onetonline.org/link/summary/49-2094.00
Advanced Manufacturing; Construction,Industrial Machinery; Equipment Operation & Maintenance,53-7041.00,Hoist and Winch Operators,https://www.onetonline.org/link/summary/53-7041.00
Advanced Manufacturing; Construction,Industrial Machinery; Equipment Operation & Maintenance,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",https://www.onetonline.org/link/summary/49-3042.00
Advanced Manufacturing; Construction,Production & Automation; Skilled Trades,51-7011.00,Cabinetmakers and Bench Carpenters,https://www.onetonline.org/link/summary/51-7011.00
Advanced Manufacturing; Construction,Production & Automation; Skilled Trades,51-7021.00,Furniture Finishers,https://www.onetonline.org/link/summary/51-7021.00
Advanced Manufacturing; Construction,Production & Automation; Skilled Trades,51-7031.00,"Model Makers, Wood",https://www.onetonline.org/link/summary/51-7031.00
Advanced Manufacturing; Construction,Production & Automation; Skilled Trades,51-7032.00,"Patternmakers, Wood",https://www.onetonline.org/link/summary/51-7032.00
Advanced Manufacturing; Construction,Production & Automation; Skilled Trades,51-4121.00,"Welders, Cutters, Solderers, and Brazers",https://www.onetonline.org/link/summary/51-4121.00
Advanced Manufacturing; Construction,Production & Automation; Skilled Trades,51-7099.00,"Woodworkers, All Other",https://www.onetonline.org/link/summary/51-7099.00
"Advanced Manufacturing; Construction; Supply Chain & Transportation; Arts, Entertainment, & Design",Engineering; Production & Automation; Architecture & Civil Engineering; Skilled Trades; Maintenance & Repair; Lighting & Sound Technology,17-3029.01,Non-Destructive Testing Specialists,https://www.onetonline.org/link/summary/17-3029.01
"Advanced Manufacturing; Construction; Supply Chain & Transportation; Arts, Entertainment, & Design",Engineering; Production & Automation; Skilled Trades; Maintenance & Repair; Lighting & Sound Technology,17-3029.08,Photonics Technicians,https://www.onetonline.org/link/summary/17-3029.08
"Advanced Manufacturing; Construction; Supply Chain & Transportation; Arts, Entertainment, & Design; Public Service & Safety; Energy & Natural Resources",Engineering; Production & Automation; Architecture & Civil Engineering; Skilled Trades; Maintenance & Repair; Lighting & Sound Technology; Military & National Security; Clean & Alternative Energy; Resource Extraction; Utilities,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other",https://www.onetonline.org/link/summary/17-3029.00
Advanced Manufacturing; Construction; Supply Chain & Transportation; Energy & Natural Resources,Industrial Machinery; Construction Planning & Development; Equipment Operation & Maintenance; Maintenance & Repair; Clean & Alternative Energy; Resource Extraction; Utilities,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",https://www.onetonline.org/link/summary/49-1011.00
"Advanced Manufacturing; Construction; Arts, Entertainment, & Design",Engineering; Architecture & Civil Engineering; Design & Digital Arts,27-1029.00,"Designers, All Other",https://www.onetonline.org/link/summary/27-1029.00
"Advanced Manufacturing; Construction; Arts, Entertainment, & Design; Agriculture; Energy & Natural Resources",Engineering; Production & Automation; Architecture & Civil Engineering; Fashion & Interiors; Plant Systems; Clean & Alternative Energy; Ecological Research & Development; Environmental Protection; Resource Extraction; Utilities,11-9041.00,Architectural and Engineering Managers,https://www.onetonline.org/link/summary/11-9041.00
Advanced Manufacturing; Construction; Agriculture; Energy & Natural Resources,Engineering; Production & Automation; Architecture & Civil Engineering; Plant Systems; Clean & Alternative Energy; Ecological Research & Development; Environmental Protection; Resource Extraction; Utilities,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,https://www.onetonline.org/link/summary/11-9041.01
Advanced Manufacturing; Construction; Agriculture; Energy & Natural Resources,Engineering; Production & Automation; Architecture & Civil Engineering; Plant Systems; Clean & Alternative Energy; Environmental Protection; Resource Extraction; Utilities,17-2199.00,"Engineers, All Other",https://www.onetonline.org/link/summary/17-2199.00
Advanced Manufacturing; Construction; Energy & Natural Resources,Engineering; Production & Automation; Architecture & Civil Engineering; Clean & Alternative Energy; Environmental Protection; Resource Extraction; Utilities,17-2199.03,"Energy Engineers, Except Wind and Solar",https://www.onetonline.org/link/summary/17-2199.03
Advanced Manufacturing; Construction; Energy & Natural Resources,Engineering; Production & Automation; Architecture & Civil Engineering; Clean & Alternative Energy; Environmental Protection; Resource Extraction; Utilities,17-2199.11,Solar Energy Systems Engineers,https://www.onetonline.org/link/summary/17-2199.11
Advanced Manufacturing; Construction; Energy & Natural Resources,Engineering; Production & Automation; Architecture & Civil Engineering; Clean & Alternative Energy; Environmental Protection; Resource Extraction; Utilities,17-2199.10,Wind Energy Engineers,https://www.onetonline.org/link/summary/17-2199.10
Advanced Manufacturing; Supply Chain & Transportation,Engineering; Production & Automation; Robotics; Air & Space Transportation,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,https://www.onetonline.org/link/summary/17-3021.00
Advanced Manufacturing; Supply Chain & Transportation,Engineering; Planning & Logistics,17-2072.01,Radio Frequency Identification Device Specialists,https://www.onetonline.org/link/summary/17-2072.01
Advanced Manufacturing; Supply Chain & Transportation,Industrial Machinery; Production & Automation; Maintenance & Repair,17-3027.01,Automotive Engineering Technicians,https://www.onetonline.org/link/summary/17-3027.01
Advanced Manufacturing; Supply Chain & Transportation,Industrial Machinery; Production & Automation; Maintenance & Repair,17-3027.00,Mechanical Engineering Technologists and Technicians,https://www.onetonline.org/link/summary/17-3027.00
Advanced Manufacturing; Supply Chain & Transportation,Industrial Machinery; Ground & Rail Transportation; Maintenance & Repair,49-2092.00,"Electric Motor, Power Tool, and Related Repairers",https://www.onetonline.org/link/summary/49-2092.00
Advanced Manufacturing; Supply Chain & Transportation; Healthcare & Human Services; Energy & Natural Resources,Engineering; Safety & Quality Assurance; Air & Space Transportation; Biotechnology Research & Development; Physical Health; Conservation & Land Management; Ecological Research & Development,11-9121.00,Natural Sciences Managers,https://www.onetonline.org/link/summary/11-9121.00
Advanced Manufacturing; Supply Chain & Transportation; Management & Entrepreneurship,Production & Automation; Safety & Quality Assurance; Planning & Logistics; Leadership & Operations,11-3051.01,Quality Control Systems Managers,https://www.onetonline.org/link/summary/11-3051.01
Advanced Manufacturing; Supply Chain & Transportation; Management & Entrepreneurship,Production & Automation; Planning & Logistics; Leadership & Operations,11-3051.03,Biofuels Production Managers,https://www.onetonline.org/link/summary/11-3051.03
Advanced Manufacturing; Supply Chain & Transportation; Management & Entrepreneurship,Production & Automation; Planning & Logistics; Leadership & Operations,11-3051.04,Biomass Power Plant Managers,https://www.onetonline.org/link/summary/11-3051.04
Advanced Manufacturing; Supply Chain & Transportation; Management & Entrepreneurship,Production & Automation; Planning & Logistics; Leadership & Operations,11-3051.02,Geothermal Production Managers,https://www.onetonline.org/link/summary/11-3051.02
Advanced Manufacturing; Supply Chain & Transportation; Management & Entrepreneurship,Production & Automation; Planning & Logistics; Leadership & Operations,11-3051.06,Hydroelectric Production Managers,https://www.onetonline.org/link/summary/11-3051.06
Advanced Manufacturing; Supply Chain & Transportation; Management & Entrepreneurship,Production & Automation; Planning & Logistics; Leadership & Operations,11-3051.00,Industrial Production Managers,https://www.onetonline.org/link/summary/11-3051.00
"Advanced Manufacturing; Arts, Entertainment, & Design",Production & Automation; Fashion & Interiors,51-6092.00,Fabric and Apparel Patternmakers,https://www.onetonline.org/link/summary/51-6092.00
"Advanced Manufacturing; Arts, Entertainment, & Design",Production & Automation; Media Production & Broadcasting,51-9194.00,Etchers and Engravers,https://www.onetonline.org/link/summary/51-9194.00
"Advanced Manufacturing; Arts, Entertainment, & Design",Production & Automation; Media Production & Broadcasting,51-5111.00,Prepress Technicians and Workers,https://www.onetonline.org/link/summary/51-5111.00
"Advanced Manufacturing; Arts, Entertainment, & Design",Production & Automation; Media Production & Broadcasting,51-5112.00,Printing Press Operators,https://www.onetonline.org/link/summary/51-5112.00
"Advanced Manufacturing; Arts, Entertainment, & Design; Energy & Natural Resources",Production & Automation; Fashion & Interiors; Resource Extraction,17-2131.00,Materials Engineers,https://www.onetonline.org/link/summary/17-2131.00
Advanced Manufacturing; Financial Services; Education; Healthcare & Human Services; Public Service & Safety; Digital Technology; Management & Entrepreneurship; Marketing & Sales,"Engineering; Financial Strategy & Investments; Education Administration & Leadership; Behavioral & Mental Health; Biotechnology Research & Development; Local, State, & Federal Services; Data Science & AI; Business Information Management; Market Research, Analytics, & Ethics",15-2041.00,Statisticians,https://www.onetonline.org/link/summary/15-2041.00
Advanced Manufacturing; Financial Services; Healthcare & Human Services; Public Service & Safety; Energy & Natural Resources; Digital Technology; Management & Entrepreneurship; Marketing & Sales,"Engineering; Financial Strategy & Investments; Insurance; Biotechnology Research & Development; Local, State, & Federal Services; Ecological Research & Development; Data Science & AI; Network Systems & Cybersecurity; Business Information Management; Market Research, Analytics, & Ethics",15-2021.00,Mathematicians,https://www.onetonline.org/link/summary/15-2021.00
Advanced Manufacturing; Healthcare & Human Services,Engineering; Safety & Quality Assurance; Biotechnology Research & Development; Physical Health,11-9121.01,Clinical Research Coordinators,https://www.onetonline.org/link/summary/11-9121.01
Advanced Manufacturing; Healthcare & Human Services; Public Service & Safety; Energy & Natural Resources,"Engineering; Biotechnology Research & Development; Local, State, & Federal Services; Military & National Security; Clean & Alternative Energy",19-2012.00,Physicists,https://www.onetonline.org/link/summary/19-2012.00
Advanced Manufacturing; Healthcare & Human Services; Public Service & Safety; Energy & Natural Resources,"Safety & Quality Assurance; Biotechnology Research & Development; Local, State, & Federal Services; Conservation & Land Management; Ecological Research & Development",19-2041.00,"Environmental Scientists and Specialists, Including Health",https://www.onetonline.org/link/summary/19-2041.00
Advanced Manufacturing; Public Service & Safety; Energy & Natural Resources,Engineering; Military & National Security; Clean & Alternative Energy; Utilities,19-4051.00,Nuclear Technicians,https://www.onetonline.org/link/summary/19-4051.00
Advanced Manufacturing; Agriculture,Engineering; Plant Systems,17-2041.00,Chemical Engineers,https://www.onetonline.org/link/summary/17-2041.00
Advanced Manufacturing; Agriculture,Production & Automation; Food Science & Processing,51-3099.00,"Food Processing Workers, All Other",https://www.onetonline.org/link/summary/51-3099.00
Advanced Manufacturing; Agriculture; Energy & Natural Resources,Production & Automation; Plant Systems; Conservation & Land Management; Ecological Research & Development,19-1032.00,Foresters,https://www.onetonline.org/link/summary/19-1032.00
Advanced Manufacturing; Agriculture; Energy & Natural Resources,Safety & Quality Assurance; Water Systems; Ecological Research & Development,17-3025.00,Environmental Engineering Technologists and Technicians,https://www.onetonline.org/link/summary/17-3025.00
Advanced Manufacturing; Energy & Natural Resources,Engineering; Production & Automation; Resource Extraction,17-3026.00,Industrial Engineering Technologists and Technicians,https://www.onetonline.org/link/summary/17-3026.00
Advanced Manufacturing; Energy & Natural Resources,Engineering; Safety & Quality Assurance; Conservation & Land Management; Ecological Research & Development,11-9121.02,Water Resource Specialists,https://www.onetonline.org/link/summary/11-9121.02
Advanced Manufacturing; Energy & Natural Resources,Engineering; Clean & Alternative Energy,27-1021.00,Commercial and Industrial Designers,https://www.onetonline.org/link/summary/27-1021.00
Advanced Manufacturing; Energy & Natural Resources,Industrial Machinery; Production & Automation; Robotics; Safety & Quality Assurance; Utilities,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,https://www.onetonline.org/link/summary/17-3023.00
Advanced Manufacturing; Energy & Natural Resources,Industrial Machinery; Resource Extraction,49-9041.00,Industrial Machinery Mechanics,https://www.onetonline.org/link/summary/49-9041.00
Advanced Manufacturing; Energy & Natural Resources,Production & Automation; Safety & Quality Assurance; Resource Extraction,17-3028.00,Calibration Technologists and Technicians,https://www.onetonline.org/link/summary/17-3028.00
Advanced Manufacturing; Energy & Natural Resources,Robotics; Utilities,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",https://www.onetonline.org/link/summary/49-2095.00
Advanced Manufacturing; Energy & Natural Resources,Safety & Quality Assurance; Utilities,47-4041.00,Hazardous Materials Removal Workers,https://www.onetonline.org/link/summary/47-4041.00
